id,layer,path,surface,current_state,final_decision,gate,evidence
CVRS-INV-00236,core AWBC,AwbcInstruction,Instruction::BindPattern.PatternExpected,BindPattern.pattern,typed pattern expected; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00237,core AWBC,AwbcInstruction,Instruction::BindPattern.Value,BindPattern.value,frame(value); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00238,core AWBC,AwbcInstruction,Instruction::TestPattern.DestinationBool,TestPattern.dst,frame(dst) must Bool; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00239,core AWBC,AwbcInstruction,Instruction::TestPattern.PatternExpected,TestPattern.pattern,typed pattern expected; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00240,core AWBC,AwbcInstruction,Instruction::TestPattern.Value,TestPattern.value,frame(value); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00241,core AWBC,AwbcInstruction,Instruction::MakeTuple.Destination,MakeTuple.dst,frame(dst) tuple; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00242,core AWBC,AwbcInstruction,Instruction::MakeTuple.Item(item:u32),MakeTuple.items[i],frame(items[i]); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00243,core AWBC,AwbcInstruction,Instruction::MakeSequence.Destination,MakeSequence.dst,frame(dst) sequence; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00244,core AWBC,AwbcInstruction,Instruction::MakeSequence.Item(item:u32),MakeSequence.items[i],frame(items[i]); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00245,core AWBC,AwbcInstruction,Instruction::RepeatSequence.Destination,RepeatSequence.dst,frame(dst) sequence; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00246,core AWBC,AwbcInstruction,Instruction::RepeatSequence.Value,RepeatSequence.value,frame(value) item; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00247,core AWBC,AwbcInstruction,Instruction::RepeatSequence.Length,RepeatSequence.len,frame(len) unsigned; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00248,core AWBC,AwbcInstruction,Instruction::SequenceLen.Destination,SequenceLen.dst,frame(dst) unsigned; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00249,core AWBC,AwbcInstruction,Instruction::SequenceLen.Sequence,SequenceLen.sequence,frame(sequence); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00250,core AWBC,AwbcInstruction,Instruction::SequenceGet.Destination,SequenceGet.dst,frame(dst) item; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00251,core AWBC,AwbcInstruction,Instruction::SequenceGet.Sequence,SequenceGet.sequence,frame(sequence); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00252,core AWBC,AwbcInstruction,Instruction::SequenceGet.Index,SequenceGet.index,frame(index) unsigned; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00253,core AWBC,AwbcInstruction,Instruction::SequenceSlice.Destination,SequenceSlice.dst,frame(dst) sequence; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00254,core AWBC,AwbcInstruction,Instruction::SequenceSlice.Sequence,SequenceSlice.sequence,frame(sequence); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00255,core AWBC,AwbcInstruction,Instruction::SequenceSlice.Start,SequenceSlice.start,frame(start) unsigned; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00256,core AWBC,AwbcInstruction,Instruction::SequencePush.Sequence,SequencePush.sequence,frame(sequence); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00257,core AWBC,AwbcInstruction,Instruction::SequencePush.Value,SequencePush.value,frame(value) item; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00258,core AWBC,AwbcInstruction,Instruction::MakeRecord.Destination,MakeRecord.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00259,core AWBC,AwbcInstruction,Instruction::MakeRecord.DeclaredType,MakeRecord.ty,runtime type declaration; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00260,core AWBC,AwbcInstruction,Instruction::MakeRecord.Field(field:u32),MakeRecord.fields[i],frame(fields[i]); field_names[i] resolves descriptor field; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00261,core AWBC,AwbcInstruction,Instruction::MakeVariant.Destination,MakeVariant.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00262,core AWBC,AwbcInstruction,Instruction::MakeVariant.DeclaredType,MakeVariant.ty,runtime type declaration; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00263,core AWBC,AwbcInstruction,Instruction::MakeVariant.Payload,MakeVariant.payload,frame(payload) when present; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00264,core AWBC,AwbcInstruction,Instruction::ProjectTuple.Destination,ProjectTuple.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00265,core AWBC,AwbcInstruction,Instruction::ProjectTuple.Target,ProjectTuple.target,frame(target) tuple; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00266,core AWBC,AwbcInstruction,Instruction::ProjectRecord.Destination,ProjectRecord.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00267,core AWBC,AwbcInstruction,Instruction::ProjectRecord.Target,ProjectRecord.target,frame(target) record; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00268,core AWBC,AwbcInstruction,Instruction::ProjectField.Destination,ProjectField.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00269,core AWBC,AwbcInstruction,Instruction::ProjectField.Target,ProjectField.target,frame(target) record; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00270,core AWBC,AwbcInstruction,Instruction::Unary.Destination,Unary.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00271,core AWBC,AwbcInstruction,Instruction::Unary.Source,Unary.src,frame(src); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00272,core AWBC,AwbcInstruction,Instruction::Binary.Destination,Binary.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00273,core AWBC,AwbcInstruction,Instruction::Binary.Left,Binary.lhs,frame(lhs); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00274,core AWBC,AwbcInstruction,Instruction::Binary.Right,Binary.rhs,frame(rhs); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00275,core AWBC,AwbcInstruction,Instruction::CallPureHelper.Destination,CallPureHelper.dst,frame(dst); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00276,core AWBC,AwbcInstruction,Instruction::CallPureHelper.Argument(argument:u32),CallPureHelper.args[i],frame(args[i]); helper.signature.params[i]; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00277,core AWBC,AwbcInstruction,Instruction::CallIntrinsic.Destination,CallIntrinsic.dst,optional frame(dst); intrinsic signature result; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00278,core AWBC,AwbcInstruction,Instruction::CallIntrinsic.Argument(argument:u32),CallIntrinsic.args[i],frame(args[i]); intrinsic signature params[i]; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00279,core AWBC,AwbcInstruction,Instruction::EnsureContent.NoTypedSlot,EnsureContent,structural/reference checks only; change=none; exclusion=no RuntimeValue type field for this variant,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00280,core AWBC,AwbcInstruction,Instruction::EmitEffect.Argument(argument:u32),EmitEffect.args[i],frame(args[i]); effect.signature parameter after static prefix; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00281,core AWBC,AwbcInstruction,Instruction::StartTask.Destination,StartTask.dst,frame(dst); task signature result/handle rule; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00282,core AWBC,AwbcInstruction,Instruction::StartTask.Argument(argument:u32),StartTask.args[i],frame(args[i]); task.signature.params[i]; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00283,core AWBC,AwbcInstruction,Instruction::SpawnFiber.Destination,SpawnFiber.dst,optional frame(dst); function signature result/handle rule; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00284,core AWBC,AwbcInstruction,Instruction::SpawnFiber.Argument(argument:u32),SpawnFiber.args[i],frame(args[i]); target function signature params[i]; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00285,core AWBC,AwbcInstruction,Instruction::StreamYield.Value,StreamYield.value,frame(value); stream.item_type; change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00286,core AWBC,AwbcInstruction,Instruction::StreamClose.NoTypedSlot,StreamClose,structural/reference checks only; change=none; exclusion=no RuntimeValue type field for this variant,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00287,core AWBC,AwbcInstruction,Instruction::SourceClose.NoTypedSlot,SourceClose,structural/reference checks only; change=none; exclusion=no RuntimeValue type field for this variant,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
CVRS-INV-00288,core AWBC,AwbcInstruction,Instruction::Drop.Register,Drop.register,frame(register); change=MakeFunction/ApplyFunction remain deliberate non-root operational Function values; all other fields need no new slot ordinal because the enum variant names the field; exclusion=none,P8/P9/P10,AWBC_SITE_RESOLUTION.csv
